review_id,user_id,business_id,stars,useful,funny,cool,text,date
OPfhVmoRPBBp8nyJ8wAb0Q,hNiK3aCOoS9Y7ndiZs_KgQ,5GQPM14khrarsrlID5s2LA,2,0,0,0,"Maybe caught the staff on a bad day, but the people in the pharmacy were not friendly. Was told my prescription be ready in 15, when i showed up 20 minutes later they said it would be ready in a half hour. If your in a hurry dont bother filling up your prescription here. Might as well go next door to Walmart!",2015-10-17 01:24:43
7ouwt0DtmhHxjQpDwDkN7Q,dme9K6sQrgpojAay5r8IAA,JUlsvVAvZvGHWFfkKm0nlg,3,2,0,0,"I loves me some seitan, and that's why I keep going to El Camino. The seitan wings & seitan nachos are so good! Unfortunately, the service is not. It can be extremely slow. On one occasion it took them so long to get my seitan nachos out to me that they had to give them to me on the house. All of my friends were done eating and ready to leave and I was JUST getting my food! 

As for the rest of the food at El Camino, the only other thing I've tried would be the fried pickles. I have to say, I was not impressed. I love both pickles and fried things but these were not good. The coating was too grainy and I just didn't like the taste. 

The seitan is so good that it keeps me coming back. And the margaritas are pretty good too.",2010-03-12 23:41:38
P7okF5jBUnQ0Ng1dOShJyg,OR5Zm8Wt-nceHN1hx1qJUw,u-w0dEUZAUF3JyGS_-KiTQ,5,0,0,0,"Excellent place to get a tattoo. I have had two done at B13 and am really pleased with both. One was with a group of people and the owner was able to fit all 4 of us in with a great sketch on really short notice. If you aren't sure who to go to, I've seen especially awesome work by Amanda, though everyone is great I'm sure.",2013-03-18 23:48:26
l6NxhAWgZoww3mKKjpFdXg,wpXPaiDFVl_DCF64IPLOLw,NcO-pWiZmNM5zBg8H9zB6Q,3,1,0,0,"We went on a Friday night and the place was full, but even so there was only a 20 minute wait. 
The service was ... Hit and miss. I don't want to rip on our server too much because our server was obviously trying but just not hitting the mark. The food was Ok, but I don't believe I'll be back. It just wasn't great.",2015-12-05 19:10:58
OMrx6DooSYePjc0WerIKFw,kbx5teHlHE1D0WMtpUsuZA,x-SCuOwghy4GlZdVOKjt4g,5,0,0,0,"I would recommend Twisted Twig to everyone - excellent service, very friendly, and create amazing arrangements!

You will not regret working with Jen! I reached out to a few different florist 2 weeks before my wedding. I was frantic my wedding was only 2 weeks away and didn't have a florist, even though it was a small wedding. I got a hold of Jen, who I might say was very responsive.

I got on the phone with Jen and she was so nice and very genuine. We spoke about what I was looking for and I texted her some pictures of inspiration and my dress. She asked me if there were certain flowers I was looking for and my budget. I didn't have any flowers in mind, as long as the colors are what I wanted and told her my budget. She sent me a quote, staying within my budget, noting the flowers she would use for the bouquet, boutonniere, and floral arrangements for the arch I had. It was nice that Jen works with you to stay in your budget yet still get what you want.

On the wedding day, Jen arrived at my hotel door right on time with my beautiful bouquet. The floral arrangements at the site was gorgeous also. Jen really hit the mark on what I wanted for my wedding. She also was very sweet and added some roses on the chairs by the aisle to my surprise, which was not on the quote. That was very special because it pulled the whole ceremony look together and I felt Jen really wanted everything to look perfect for me.",2017-04-07 23:30:01
t4vzUBVfAPfg7i1EB9Y_6Q,vFd8aBLg1kFcd0kCkoi-xw,GUMVStVaJfWmCIpQA4TtHg,4,0,0,2,"I deducted one star because the service was not great. Our waiter wasn't friendly at all. The first question was ""soup or salad "". I wanted to order appetizer and lunch special, but he assumed we were having lunch. Seaweed salad was really good. Shiomay was small but good. The sashimi was fresh. Banzai roll was great and unique. Raw salmon and white fish with avocado and fish egg wrapped in cucumber with some sweet sauce. Perfect for those who is looking for no-rice roll. Salad dressing was more like carrot purée.",2018-03-15 20:24:34
NYxYahcPBsyVSE88IHNivA,JDBlafv8p0UBtVFZ4LnRhw,GOSVLhjUT6TnrPhkkmDOpw,5,0,0,0,I honestly didn't know this place existed until my friend suggested it for brunch over the weekend. I can't believe I live four blocks away and haven't been here before! I ordered the honeybee crepe and an almond croissant. I'm one to typically bring leftovers home but the food was so delicious there was nothing left to take much to the surprise of my friends. There is a small seating area downstairs and some window seating on the first floor. I'd recommend getting there on the earlier side if you're with a group and want to sit. I'd also recommend this for smaller groups. Will definitely be going back.,2016-10-14 03:31:17
cINASoUyZbUcmat0TloJag,0q4JN-oyb_wYV1UyQPrdJw,R07rb3FN2QoRIbB6r6HDxQ,5,0,0,0,This is the best location EVER. The donuts are made to order I believe after 5pm. They are always super hot you can barely eat them . Even the next day they are delicious.,2018-07-17 01:08:07
SEtOk5e9-wDEDDRnuaUnnw,TvXx5vpqpiyg-PjRC_XZLw,CPFKi2lZJazP6IdtCdDDyg,5,0,0,0,This place is super cute! I love how sustainable they are. Definitely recommend. The people are awesome and pretty! Not to mention the food and coffee are extraordinary!,2017-07-18 18:28:05
lYm3GHTfCllq1Kpj5oeLeg,7BMnjLvDVozj0eiqEl3adw,WecgAHgzAPLOmM-6-Iga2A,1,0,0,0,"Food is terrible and too expensive for how bad it is. Took over 2 hours for delivery. Rude on the phone when we called to see about our order status. Terrible decision to order from this place, never again.",2015-12-20 21:20:03
S8jdwyhSsz30eNegDFkObA,86WYiv6T14Fbf2x0yGP8jA,B91yBSPvAz5O_t9JFafN1Q,5,0,0,0,"I absolutely love EVAN he's the best guy ever. If he wasn't the door guy I don't know what people would do with themselves!!! He is one of the most awesome
People that I Know !!! If It wasn't for Evan I probably wouldn't come to OMALLZ",2016-05-31 04:46:41
zyWcynpTTkXaM3bfyALlBg,fPmWOEvI5SipdVav3fcIqA,NT5S6JV5wPwKOd3s3Yh1zQ,2,0,0,0,"Ew. I don't know what upsets me more, the borderline gross food or how much I had to pay for it. We waited forever to get into this place which served me a relatively tasteless burger on an incredibly soggy McDonald's quality bun and the saltiest fries I have ever eaten. Yes, truffle oil is delicious, but pouring it over burned, greasy fries does not a delicious, 16 dollar meal make. We won't be back.",2014-04-19 17:34:50
bjBfJVb8Ikpz2Lbx-S-gyg,f3LI3ld5tNxXrMUU69v7wA,mcr1lAEdvGLMJhuPwI3I2A,5,0,0,0,Pleasantly surprised to find Taiwanese restaurant in Reno. Convenient to all of the hotels.  Solid boba tea and authentic Taiwanese food if you know what to order,2016-12-04 02:58:26
nAP-pjVWSCjTM2eCf-5FwA,qPORuflcC27780nm7s2UUg,V9XlikTxq0My4gE8LULsjw,1,7,0,2,"Overpriced mediocrity.  Please don't waste your money here.  My family has eaten here twice and both times ""corporate"" has refunded the price of our meals because it has been so appalling.

This corporation/restaurant has no clue.  Please don't be ripped off.",2016-07-25 05:28:31
JaGqBpLhxvC27juhu0lGwA,n2pX5Ae8xCUi2_WlwcTkXQ,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,"I loved this place.  Walking by, I almost didn't go in, because Im a vegetarian and it looked like there was only meat on the menu. I'm glad that I looked closer. They have an excellent veggie burger, a terrific selection of local microbrews and they even make their own ice cream. I would definitely go back here again the next time I visit St. Louis.",2013-08-03 18:25:32
EJWyA5wpdVMji1j4TwSZqQ,mqBWACmaHflW4eh_Ofp16Q,kxX2SOes4o-D3ZQBkiMRfA,5,13,6,5,"After a long hiatus from reviewing I have awaken from my 6 mouth yelp hibernation and my tummies a grumbles with an insatiable hunger for the cacophonous symphony of flavor that is Indian food. Like an all too familiar pattern, I go back to Mohammad Butt, my main man for marsala.
But whats this? 
There are whispers that he no longer cooks for ""Best Taste of Asia,"" that he is gone, never to return; some sort of falling out.

No.
No, it can't be! 
I need to score - one .. final .. hit..

Life ceases to have meaning, existential murmurings dog the mind. Who am I?
Why am I here?
What is Cheeze Wiz?
Its done, over, a round falls into the chamber and just as I prepare to end it all and pull the trigger- steps in ZAIKA.

Zaika - meaning the art of taste -  stays to to its name. This is a place where the Paneer (cheese) is made fresh in house, resulting in a cheese that's silky in texture. Especially when in contrast to the prepackaged rubbery bone-white LEGO blocks most small Indo-Pak places purchase from Indian Grocers in attempts to reduce prep-times. While at Zaika such shortcuts are not taken,  the Chef takes the extra steps needed to ensure a dish comes together as a whole. For example, the Chicken Makhani uses Smokey Tandoori Chicken, which I have never seen done before but it certainly aids the chicken to cut though the rich buttery tomato sauce and elevates the dish as a whole. Even entrées like Dall Fray or  Palak Paneer  have so much flavor that they will leave you not missing animal protein in the least should you choose to go the vegetarian route. 

Zaika 's appetizers, like the Veggie Samosa and Aloo Tikki, (spiced potato patties) are generally large, peppery and well spiced - the latter of which remind me of something my own mother would make. Though I must warn others to avoid the items that occasionally pop-up as specials like the potato stuffed chili peppers, unless they have a iron stomach or are a gluten for punishment. These peppers are spicy, not deveined or even seeded. Further, I find the fish pakora to be far too fishy.
 
I've become rather taken by Zaikia. Even the simply things such as the naan are good there. Just right in elasticity, the bread does not have too much give and yet isn't too soft. It's nothing elaborate, just properly risen with a light texture and  no egg or yeast flavor. The only complaint being that it lacked that signature faint sweetness naan has. But hey, I use it mostly for mopping up the other good stuff on the plate anyway and the sweetness gets lost in the mix, so I don't mind at all.

The menu has nearly 120 different items, all numbered to order by, making take-out phone orders convenient and should eliminate any fears anyone should have of a language barrier problem. Furthermore, it has short descriptions of each dish - something all ethnic places like this should have.
Though some items like Lassie (a frothy yogurt drink) do not appear on the menu, that too is offered - both a salty and sweet mango verities. 
The head chef speaks English quite well and should be easy to deal with should you want to inquire more or want to setup large orders.

I have already noticed parties negotiating catering for Ramadan as I anxiously awaited my own order.

The bottom line here is this, Mohammad Butt has expanded on the menu he once created for ""Best taste of Asia,"" and taken an all HALAL meat approach. 

Only good things can come of this, only good things.

P.S.
ZAIKA is right behind Nifty Fifties on Grant Ave., so you are all set for dessert should you want a milkshake. 
However, I would suggest getting the Ras Malai if available. These riccotta cheese dumplings flouting in soaked in sweetened, thickened milk are delicately flavored with cardamom, a very some amount of rose water and then garnished with pistachios. They are ungodly good.",2010-08-20 19:16:04
S-H-Ao17MEYH9cLpvevbnQ,s03ZJhgJki5i89d93-9keQ,EQ-TZ2eeD_E0BHuvoaeG5Q,5,1,0,1,"Busy place, but we were offered extra- special coffee while we waited. No sooner than it was ready, so was our table. The server was welcoming and offered suggestions for us after we made her aware of some dietary restrictions. My daughter and I shared a salad, entree, and Special grits. Every bite was delicious, beautifully presented, and reasonably priced as downtown prices go. We like this restaurant a lot.",2016-06-11 21:41:05
Iy3lxDiV3RIPKUSGm1ZjOA,RBsuA0KHqbQIgQMNH8rDUw,mtGTna-hyFhErb4Zma32IA,5,1,0,0,I love this place. Super friendly staff. Great with kids. And the food is amazing. Especially the hash browns. You can also get tomatoes and grits on the side. Yum! And on top of it all it's not hard on the wallet.,2015-12-05 05:09:27
p8y5nanIxGGzAAqiCuxBdA,CysTz612pTix75Fye6-D4Q,EqEcDeXqIq1YwnzHg_ZUFw,1,4,0,0,"Similar experience at this place ..gelato is great...service sucks.a friend from out of town came to visit and we decided it would be cool to go here since they never had gelato..boy what a mistake..day staff cool..night staff not so much..they acted like we were an annoyance then a customer then whispering and laughing ..made my friend feels uncomfortable..so the young manager pops out from the back and I'm thinking cool though s guy will make them act more respectable,again wrong..he actually joined in.this place had great service not even a year ago..don't know what happened",2016-06-11 20:57:20
SiazHJtfovy9nwDFfICdwA,ao-AH4CKrHlJLdrxYm9reg,Z9QN-2Sg0pD0AAaiMl9oHA,4,0,0,0,"Great hiking, biking, running spot. Lots of well maintained paths. Beautiful views and spots with shade which is great when you're hiking in the heat. Only complaint is that people don't follow the dogs on leash rule and I came across at least 6 dogs off leash and away from their owners. Just follow the rules or they will make it a no dog spot!!!!",2017-06-27 23:44:16
PxOffHd66JalAmafv6mZsw,GHH2KwW7FLBZPXERaCS4dQ,QLUUaTj034zYVWiVl9tNvA,5,0,0,0,"Like many other reviewers I passed by this place a number of times before looking it up on Yelp and realizing that I really did need to give it a shot...
Wow... I was not disappointed!
We started out with the crab cake appetizer- it was very well portioned (2 large crab cakes) and the sauce with it had an interesting hint of dill (just lovely and refreshing and a little different).
We were feeling like comfort food and had the chicken tenders-  The portions were very generous and the food was just solid.  Not fussy or stuffy or trying hard... just good, wholesome and good to eat.
The service was fine- however there is only one waitress for the tables and the bar, so i can imagine that if it is full that would cause some delays.  Overall it was just a lovely meal and the prices were unbelievably reasonable (most places have crabcakes 1/2 that size for twice that price)...
The ambiance is nice, nothing crazy but it is just a very nice option with reasonable prices and lovely food!",2016-03-07 01:32:03
umG23_QBjaAAWv-Bc3CZLw,GH5wuJoc4K515SOfM_CE_g,plobBsTtVUODb353xxFT_g,5,0,1,0,Always excellent service and amazing food. The staff is is always friendly and there are many promotions that always keep us coming back. The quality of the fish is amazing and the perfect portion size of the rolls allows you to try many different kinds. Out favorite sushi in town!,2013-12-29 00:45:46
fFX81fVi2KpnlR7CN7ht_A,Tf9sX1pSq5auLh3CAT9TaQ,ZpXZgnBrNodHH8pKpOK_Kg,4,1,0,0,"My boyfriend and I both decided to try Jesse's for the first time after we'd both grown up in the Brandon area and neither of us had ever been, and really hadn't heard much about the restaurant. 

We dined on a Saturday night and even though the parking lot and restaurant was packed, we were sat right away at a 2-top next to a window facing SR-60. 

Our server, Nikki, greeted us in a reasonable amount of time. We ordered our beverages and she brought them shortly after that. Something I did not like was there was not a drink menu on the table, but Nikki was able to tell us what beers were on draft and non-alcoholic drinks. She took our appetizer and entree order all at once. 

We ordered crab stuffed mushrooms and a French onion soup to share. These items came out together. The crab stuffed mushroom was basically a giant thing of crab stuffing on a TINY mushroom, which was almost laughable, but had a good flavor nonetheless. The French onion soup had a great flavor and wasn't scalding hot, which was super nice to eat right away. 

After our appetizer came out and we finished it, our Caesar salads came out as well as a loaf of bread and some butter. This was also really great pacing of our meal! Nikki never let empty plates sit on our table, was very attentive, and always made sure we had drinks in front of us. The Caesar salads were good. I gave the bread two chances... once dipped in the French onion soup and once just with butter on it... the bread could have definitely been better - it just didn't have a good flavor to it. 

I ordered the 6 oz filet and he ordered the 16 oz Delmonico - both cooked medium rare. The steaks are served with sautéed mushrooms, your choice of side, and a salad or soup of the day, which isn't mentioned anywhere on the menu. I got broccoli as my side and my boyfriend got a sweet potato with all the fixings. I saw three tables sat after us receive their entrees before us - I don't know if it was a kitchen issue or something else, but we were sat at least five minutes before each of those tables - I tried to make sense of the delay, but it honestly wasn't a big deal to me. Our steaks came out on hot metal plates that were inserted into a cooler outer shell. My filet was nice and thick and cooked perfectly and the broccoli was steamed very tenderly, but there were not enough sautéed mushrooms on the plate, in my opinion. If I had known it would have been like five mushrooms with the steak, I totally would have gotten them as a side. My boyfriend's steak was cooked perfectly as well, but being on the hot metal dish led the steak to cook more at the table, which he wasn't particularly pleased with. He enjoyed his sweet potato with butter, but it didn't come out with cinnamon on it like he requested. 

Anyway, I am sure we will return! Our server, Nikki, was fabulous. She was extremely attentive, had a great attitude, and was knowledgeable!",2018-04-15 13:21:32
815IYDMwX84gQIj_uo7Scg,vvXj8kYtU4LB2FS-jqnlKA,xbE59o8d_8N72T0WMW1I8A,4,0,0,0,"Friendly staff, good selection, fair prices.",2016-01-04 02:47:46
jF3ZlgxpM88UjKymEfSJmQ,CtRP-ARklDGTJ8aVji47Ug,ompDR5sUDpoI6gnTldmneQ,2,0,1,0,"This was my very 1st time in New Orleans. It's been an amazing experience and so far, every single place I've eaten at has been AMAZING. So... I took a chance with The Praline Connection and walked in. Why? The ambiance and the restaurant, overall, looked nice. 
However... I would NEVER return to this place again, nor would I Ever RECOMMEND it to Anyone. 

APPETIZERS:
I ordered the BBQ Oysters and..wow.. fucking wow...1st of all the oysters not in their shells. Instead they placed in a soup cup filled with  ""BBQ sauce"" that tasted like cheap Ketchup and Chef Boyarde! Disgusting! The oysters themselves were gooey.

The garlic bread was God awful! It tasted like stale frozen garlic bread. To make matters worse, when I received these appetizers, they were cold.. It tasted and looked like they had been microwaved and left out.  

I also ordered the Chicken wings. They were under cooked, cold and the sauce was nasty.  

The other members of our party ordered entrees. They all said, ""This Sucks!""

PROS: The service was great. The servers were all very polite and attentive. 
Restaurant was clean, nice tables, nice ambiance.",2017-05-26 01:49:08
12WmsX0EwwDlQyGXAgtkww,xUhG4eI0M1KRvucUn0t19w,QSA-x2bb3kum9QLFpy7vUg,2,0,0,0,"This is the McDonalds closest to my home, but I will forever drive any distance to find another bc it's a terrible restaurant. Even though it's not politically correct to say ""I love McDonalds"", every now and again and during lent we go to McDonalds and this one is really bad. Bad food, always cold or wrong items.  Bad service, and no offense to anyone but I cannot even communicate with most employees bc they don't speak any ENGLISH!!  I do not know much Spanish either but when I'm trying to spend my money in Fishers Indiana at a business I at least expect to be able to communicate in some way!  Their service is the slowest from any McDonalds in this area!  My advice: pass on this location unless you have allot of time and can speak Spanish !!!!",2017-03-27 02:34:49
-M6y-yFPKVouD2NNOKcT_w,OKMj2PnkGITjSuNByUN_Vw,8eDkw7CE0NKqMknPIu26fw,4,0,0,0,Very good breakfast. Within walking distance of our hotel. Had the crepes with fruit. Would get again for sure. Not sure about the tea. Had a hint of fennel seed to it.,2016-09-18 17:04:25
L7Z2Re-8aFOZFhfMZbt44A,QASqmFDB1pIBF7xSp1PVeg,SlZJATE_TGUU8X34UJNi4g,5,1,0,1,"Holy Mole!
That was good. 

Enjoyed a wonderful evening here as part of a Yelp Elite event. Got to sample a wide variety of their food, and each dish was better than the next. The cocktail -- created special for the event, I think -- was fantastic (and I'm not usually a cocktail kind of guy...). The manager and staff are as attentive, knowledgeable, and friendly as could be. 

Basically, I consider the whole event an enticing appetizer for a much-anticipated main course: coming back for a full meal!",2015-11-06 01:35:03
yqQmwEhvkAySMyGrRsRjQw,XTWdXSOoUJnIMiVSA-1gDg,_RwlMTw9uFeOkfX9Ctf1HA,1,4,0,3,"Ick.  That sums up my experience at Dinardo's in one ""word.""  Dinardo's gave me that ""Ick"" vibe the minute I set my foot in the door. THough we were greeted by a very friendly hostess, the place looked like a run down diner on the interior--and it wasn't very clean or charming.  This would have been fine because a lot of times the ""run down"" places have the best ""authentic food,"" but this was not the case at Dinardo's.  At Dinardo's you do not get what you pay for as the prices are rather high and the food quality is rather low.    Our server hated his life and made snarky, mean comments throughout our time there which, though entertaining, was kind of unwelcome and unpleasant.  My friend had the mussels which were puny and in an unimpressive sauce--unimpressive being the general adjective I would use to describe any given dish my party ordered.  I had a soup which was extremely salty and bland beyond that and the broiled flounder and ""seafood imperial"" dishes were OK at best. 

I'd say if you're looking for good seafood you'd be better off at any BYOB; little fish, audrey claire, ANYWHERE but Dinardo's.  I don't understand how this place is still in business, to be honest.",2008-05-02 19:07:08
RXqhxbAuPPSNs-oyJJyOgw,zZygOZLNyJX5nDqKrwa4HQ,MjZQqZAmJeMco_Vq-Y9h-g,4,0,0,0,"Drum-roll please! Review #100 coming right up! 

I chose to review Starbucks as my 100th review because it is a guilty pleasure. Something that I only allow myself once a week. But something that I crave everyday! 

This particular Starbucks is great. The baristas are always friendly and welcoming. The drinks are made correctly and quickly. I usually go with a Salted Caramel Hot Chocolate or Mocha. I also occasionally order the White Mocha. If you can't tell, I enjoy coffee that doesn't taste like coffee! In the summer their iced teas are the perfect thirst quencher! Their breakfast pastry items are always delicious. Try the Cranberry-Orange Scone and you will not be disappointed! Their breakfast sandwiches are unique and pretty tasty as well.

I always choose to go in and place my order over sitting in the drive thru. The line for their drive thru is always ridiculously long. It's usually quicker to go in!",2014-02-05 19:38:24
TynNY8E0l0qIjSLzxT_MJg,9iEnY-s5NIxajMYXQPk30A,UhjfJpaAzgSYrTZ_dMMF1Q,5,1,1,0,My wife and I loved everything about this diner. The decor is lovely & the food was great. I had the cheese steak and it was much better than Geno's.  Our server was awesome,2015-09-24 01:36:34
0bT9gQpQO6MX3KVv5jrtdg,9wvR3a-jGWmth9rgttgU2w,4SneIG3-02kRCgQx-hu51Q,4,0,0,0,"Don't judge a book by it's cover.  Looked like a any similar bar food type chain like Friday's, Bennigan's, or Ruby Tuesdays... JB Dawson's is far better.
Awesome experience from the second we stepped in, hostess greeted us with a smile and time to table waiting expectation.  We were promptly seated, and tended to right away with a smile and good attitude by a server, Nancy, who helped us with a beverage and app order.  

For our app we shared the twisted shrimp as it was Twisted Tuesday.  Nancy told us this dish far surpassed Bone Fish's Bang Bang Shrimp, to our surprise, it clearly did.  Our beverage and app shortly followed. 

Shortly there after another server stopped by, Kyle, who was our designated server.  Boy, smile, great greeting, great attitude, engaging.  We talked a bit, figured our way through the menu and placed our order.

For our dishes, my wife selected the Four Cheese Mac & Cheese side -- Sharp Cheddar, Pepperjack, Mozzarella & Reggiano dusted with bread crumbs with cornbread as she had large lunch.  Very good.  Unexpected, light, not overly creamy, not burnt, just right.  And the corn bread with maple butter..... ahhhhhh that was really nice.

 I ordered the fish tacos-- 3 Flour tortillas, seasoned tilapia, chimichurri sauce, mango cilantro salsa & a lime cream drizzle.  Passed on starch sides and had their asparagus that was cooked to perfection.  To my surprise the they were filling, nice size portion (see photo)  not a two bite app.  Very moist and super fresh fish.

Great first experience all around expect one key aspect.  Their so called craft beer menu was really limited and did not contain a variety of types; focused more on IPAs.  Limited thinking for the bar manager I must say.  Kyle our waiter also bar-tends.  We got to talking and he offered with no questions to swap out my beer for another option --- Stoudts Scarlet, which is a reddish beer.  For my beer palette it was better then the others limited options had a nice taste at the swallow then waned off.   Kyle informed us that they buy for all 4 restaurants and try to find a middling that works across the 4 guest demographics.  Not a great decision honestly.  There are so many great craft brewers in the Bucks County region and even Bristol area that should be showed cased and tested through.  For me a bad or poor beer selection stunts the overall experience.

We'll be back but I may need to sneak in my own beer selections from my craft collection.",2017-05-26 01:02:46
W2btfi-4gtoDDOQkZysdAw,nlCZQEELgzkIma8ZLG9Sug,vF32KjPs8BgltSa484P1Yg,5,1,1,1,"Stopped here for lunch on the way to drop some people off at the airport. It's a bit unexpected and a tiny bit off the beaten path on a residential street just behind a business district.

I chose the vegetarian plate and a Greek salad. The salad was the absolute best I've ever had. The cheese was absolutely fresh, the vegetables were fresh and chopped just for the salad, and the dressing and seasoning was perfect. The salad was quite large on its own and could easily make a light lunch by itself.

The vegetarian plate came along with their fresh pita-like bread that is baked fresh every morning, seasoned, pan fried vegetables, rice, and a tzatziki-like sauce drizzled on top. The flavors were astounding, and despite a lack of desire to stuff myself silly, I did anyway. Plenty of food for lunch and very reasonably priced.",2014-01-17 01:25:31
abKghvZEZue9xTHBRpZFAw,mLtqw04f9aYwz35NPU2j3Q,4WdDY97x4GdMYtyk1KQMnw,4,1,1,0,"Again for those that see my review I only give 5 stars after multiple trips.   This local pho shop has an eclectic regular clientele that is loyal for a reason.   Great food and very nice staff. 

The ingredients are so fresh.   I had bun beef because I was not phongry. That is pho hungry.   

Highly recommend stopping in.",2013-11-14 01:20:24
zCch4eTBh27jRAFN8TXFQw,u4wPqOuzG0kh8RwvKggf2A,54XgUhaR0kDqw8bgbAEAtg,5,0,0,0,Great food love the atmosphere in the place. . .  the carne asada tacos are just like back home !!!,2016-03-31 00:12:46
1z8mbdO4WAA1xplhixA5VQ,kMGGxl5wIq36Etd3XBkkCw,SlGNxQI23jc9iTZNTs_I3g,1,9,0,1,"Every time we go to this place, we go because of the enticing beer selections, but time after time we leave disappointed by a complacent bar staff that makes you feel like an inconvenience. It's such a shame. The beer selection is second to none, but this time we had one drink and decided to spend our money elsewhere for dinner. This place has been consistent for sure, every time we go, we get a miserable bartender who seems like they'd rather be working on a slow night when they don't have to talk to people. All of the enticing beer in the world won't bring us back. 

The owners brother has a great place a few miles away, Brickside Grill, we went there instead...good beer, excellent food and the staff is consistently friendly and engaging!",2012-07-16 00:44:37
6j7TrxqNC9FtcRIPrDpRqQ,UYU71DRx-UDAee-eFOFfWw,hUX1yAimviBIhb21D_KtcQ,3,2,0,0,"My friend and I came here around 2pm on a Monday. It happened by default, as most of the restaurants on Main Street were closed. We sat ourselves down at the bar and got to drinking. After a few drinks, I ordered the pulled pork tacos and my friend had a burrito. Not bad, not stellar. Just a standard very place to drink and eat Mexican food. It's got a very college feel even in the middle of the day, so keep that in mind if that's not your thing.",2016-03-17 16:00:31
5X3RdarK-hkjLR6jqZFjzw,nPQIiqZAhdsu5HOxOCnNVA,6exYCuj4iSl1Hd6hb0C_Bg,5,0,0,0,"Wow!!  That really sums up, in a very good way, my interactions with Delicious Designs and Leigh Anne!  Our wedding was only planned two months out and was supposed to be very very small so no cake was needed.  As the weeks went by, the guest list increased, so I decided I wanted a cake.  With probably less than a weeks notice, Leigh Anne stepped up and made the exact cake I had in my head.  I asked for a simple two tier lemon cake with no decorations.  Not only did she make this happen beautifully, she made chocolate vegan cupcakes for my daughter at the last minute.    I'm attaching a picture of the cake ""table"".  My daughter did the decorating and I must say, for someone with not much in the decorating department, everything came out better than I could ever imagine.  And not only was the cake perfect, it was yummy delicious.  I can't wait for my one year anniversary to dig in to that top layer! 

If you are in need of any bakery needs in Reno and you don't use Leigh Anne with Delicious Designs, well then all I can say is I'm sorry!",2017-08-07 19:55:16
w5aB9esyhoCh0cNnltqv_w,0yBBVHdbfBC14E3c3FdeJg,arpAjDjebOzjwwysIGIwAg,1,0,0,0,"I have been going to this nail salon for years off and on. I came here back when it was called Tropical Nails and Tom was the owner. Now its Grant Nails and has a different owner. When I started getting my nails done again I lucked out and found an experienced technician named Amy. I stuck with her because she did good nails. Then about 2 months ago Amy left. So I let the owner Angela do my nails. The first time was ok. Then the second time she did them the gel polish (which she talked me into getting instead of regular polish) started to chip within a day. I called and complained, she redid the polish and again within one or two days it was chipping. Now my nails look at mess. I don't trust her to correct the problem. Unfortunately, I'm going to have to find a new nail place. Very upsetting and disappointing.",2016-09-30 20:00:58
Bhn9WcAe2rO26HT-TLKK_Q,D546DQFUUZk-DGsBJeqAbg,dJfkfBbJz7wi0RgW-ph_Eg,1,0,0,0,"Awefull!!!! 
If I could give zero or negative stars I would!
I've never wrote a review before, but I am going out of my way to say that I had the absolute worst dining experience at the Sake House!! 
And esp families, stay clear! 
So first off, I decided to take my 15 month old son out on a sushi date. We arrive at the Sake House at 4pm. There is only one other table and they were closing out. We sit down, and I immediately ask for a simple ice water with lemon. Waiter comes back 20 minutes later (no water). I order a simple roll for my son, to get him started  and a cold Sake. I said I will wait to order mine to get him settled. Another 30 min later, still no water, no food. Waiter comes back with hot Sake, instead of cold. 20 minutes later, the roll for my son (not how I asked) finally some cold Sake, then I have to request water, and then only one cup for my son, no lemon. When I see 2 going on a third table had come in and ordered, and a ""to go"" order is being placed, all with food and water, I became perturbed. The waiter never came back to see what I wanted. Never came back to check on the order. Finally after  nearly 2 hours of waiting and trying to deal with my antsy son, who waited so long to be served, and seeing one chef trying to make everyone's order I decided it was time to go. Finally after waiting another 5/10 minutes I had to walk up and ask for my check , which was only a $6 drink. Which I reluctantly paid. After being in the hospitality industry for years, I know what to expect, and I know what to forgive. I also know that English being a second language must be tough...BUT since he was able to wait in other tables i know that wasn't the issue. After 2 hours of waiting, and dealing with a fussy/hungry toddler as a single mother I feel like the least they could have done is offer a free drink, to say ""we understand we couldn't accommodate you, but we tried."" It's principal above all else. ...I just waisted 2 hours! And had to leave and take my baby somewhere else. Time is money! And I waisted 2 hours here! 
Time that is rare and I had to plan being a busy mother.
I should have listened to the other reviews about the shitty service here. 
Don't waste your time or money!!!
Stay away! Any other place is better than here!",2017-10-02 22:59:04
